,g_a_flux,g_a_x,g_a_y,g_b_flux,g_b_x,g_b_y,g_c_flux,g_c_x,g_c_y
2017-02-15 16:31:31.606272,4024631.3771540327,39.67225108562031,39.45854109658796,3661472.8506478276,39.64295746165123,39.39551881134767,3031223.725569848,39.610212473151215,39.459583303847246
2017-02-15 16:32:35.998641,4025799.578135392,39.67355296365879,39.542005604456314,3658143.196925129,39.64911542595724,39.46614670587652,3030214.0468846075,39.60476527335591,39.49776935046369
2017-02-15 16:33:39.050111,4025344.2880448666,39.66835548513839,39.42299974786216,3661290.152713403,39.641150131562235,39.39115392796948,3027270.0428937087,39.60260129890939,39.462717739845225
2017-02-15 16:34:43.240607,4022443.665363228,39.672989873409584,39.52212201598969,3658817.679285316,39.643264436016146,39.45806918487565,3028082.1767833475,39.60714965011006,39.49400244959878
2017-02-15 16:35:47.632303,4022388.2366359746,39.664422670334176,39.484806003151895,3665237.16807531,39.64608757591591,39.41944947978819,3026519.6688685985,39.601680696989455,39.49347593799297
2017-02-15 16:36:51.970660,4016858.379273139,39.67527978015725,39.53238361396307,3653809.399140275,39.65341954670716,39.45827844487888,3024111.1699127154,39.601860311177205,39.503041759332746
2017-02-15 16:37:56.307297,4013275.7017957726,39.620065358248645,39.4309283781793,3641777.230925683,39.61384171444434,39.38768831176147,3011175.853817055,39.583366726846144,39.45967344519944
2017-02-15 16:39:00.496887,4004736.8150291466,39.70148216463766,39.50930435641183,3637492.102676928,39.67281016950683,39.45607175372426,3003698.9507676666,39.61751490826289,39.49736774314551
2017-02-15 16:40:04.038349,4001653.5251960317,39.667449680417505,39.45722350157534,3630630.016467804,39.64000748989701,39.42080426133497,2995379.410271072,39.59223242684701,39.46693410152885
2017-02-15 16:41:07.907013,4006571.7376024015,39.62380955430011,39.5197318294259,3640326.612562107,39.59927582820854,39.47474727093366,3002059.7825952624,39.579304760998056,39.50153177363589
2017-02-15 16:42:11.699441,3998089.934070869,39.672962771562275,39.47063229369093,3632708.0994261294,39.65309999301785,39.43379126448996,2998973.004720116,39.599041029348,39.486470686619995
2017-02-15 16:43:15.860142,3995282.0750122042,39.69979107321853,39.509399148846285,3635233.43688761,39.670927443163194,39.45620802966879,2998208.496330329,39.61547690204769,39.49222922449603
2017-02-15 16:44:20.134802,3999229.274323606,39.63130806880783,39.45825925411972,3633460.0369439023,39.61024949979092,39.40242752761514,2996314.512691004,39.59802713835391,39.47433066268996
2017-02-15 16:45:24.364143,3990563.0223906436,39.658200280838116,39.502843735498004,3617248.9730921295,39.639888182206846,39.457280827365096,2977826.559561929,39.598825447825654,39.48725852306366
2017-02-15 16:46:27.503860,3982911.921827943,39.662921722626535,39.44801135766828,3613831.8834344046,39.64230614560345,39.41117561848041,2978052.867778333,39.589836101022776,39.4787147202766
2017-02-15 16:47:31.772309,3984095.1995808356,39.6549907248072,39.541776106284914,3610590.4813624984,39.63204439760767,39.489660278122976,2969152.7798075452,39.604705468819446,39.51491081817102
2017-02-15 16:48:36.101832,3970842.901871781,39.650157161019784,39.43719945829284,3601425.108376843,39.62763357157473,39.394015549130806,2955433.145068298,39.602565189647166,39.45793313515173
2017-02-15 16:49:40.157510,3970072.1421802635,39.67986023264999,39.517938988095615,3598496.1547604846,39.649684522050066,39.44833148857205,2956441.10576035,39.60881702706324,39.491643036042575
2017-02-15 16:50:43.230920,3963216.497508455,39.68566910713817,39.53772344077399,3594267.9643007396,39.651470712483274,39.48465572614834,2951033.479084854,39.61381464660115,39.51237163981648
2017-02-15 16:51:47.513483,3961121.172745486,39.629935208200955,39.43593881194199,3586917.9265152626,39.619845876251965,39.40002233870272,2949473.0949935606,39.59523331746896,39.47932838972449
2017-02-15 16:52:51.569066,3963779.73535469,39.821059054692036,39.459660898154695,3589000.0568166217,39.7580646258175,39.41646385221231,2943869.106313059,39.67012282851152,39.47591242098583
2017-02-15 16:53:54.901674,3956752.6978215347,39.64967525527826,39.51650417429906,3589508.536807632,39.634452412480485,39.460993907454665,2939082.767796659,39.59599340537275,39.495952479779156
2017-02-15 16:54:59.825936,3945858.960266513,39.68528234695641,39.42470162287816,3573836.8051046757,39.66243653299283,39.394831028306605,2930711.987794587,39.6288316546856,39.45247345215797
2017-02-15 16:56:03.997776,3941312.2115161214,39.62573246040629,39.56359979002991,3561411.1707641226,39.623676043766466,39.50213029837406,2921080.426102389,39.594895486367214,39.518337045185085
2017-02-15 16:57:08.218390,3937765.602590887,39.65533917146955,39.46075100824249,3560836.194579523,39.63310324474621,39.395481963415364,2912839.0987176206,39.59987986265071,39.47478169632334
2017-02-15 16:58:12.723093,3944048.37792479,39.665287718059254,39.550124392545094,3564740.052939238,39.62658154022928,39.47436500588611,2920415.581731622,39.59847129728008,39.50091149425247
2017-02-15 16:59:17.057543,3930365.5293514053,39.67396796365216,39.4464314207593,3548216.89807656,39.64059032233924,39.396993254325245,2899989.8242490916,39.60240312222444,39.46641696687776
2017-02-15 17:00:21.279179,3924499.5072537716,39.62428352998325,39.46568529225441,3543966.945184175,39.61346486404209,39.41778227120332,2891005.29667455,39.579530244174286,39.480652488844456
2017-02-15 17:01:25.677793,3920162.882682965,39.66252166128941,39.49857579459196,3534145.430186768,39.65365781581747,39.43327427526905,2887175.660765302,39.61979058030538,39.494807208813484
2017-02-15 17:02:29.570183,3912248.938570521,39.624729776282976,39.54664427196109,3530628.125572306,39.60821764992426,39.459297387691386,2878538.5303439843,39.60724509748427,39.507341625571144
2017-02-15 17:03:32.879731,3924722.2869022693,39.697829244697786,39.511024386160244,3537010.9729216592,39.67181422384339,39.43440369038002,2886196.1064130724,39.633831873583375,39.49288089849719
2017-02-15 17:04:37.692350,3922889.3745786585,39.6348215047991,39.45335788940447,3541354.046709181,39.63007852385876,39.40022159341694,2891028.232015797,39.592262727659985,39.47311348326978
2017-02-15 17:05:42.018006,3917421.608346347,39.676591983368155,39.54327915968712,3533019.646032556,39.6375344978532,39.47271233707353,2888385.436837513,39.61746150178367,39.52196924539696
2017-02-15 17:06:46.168331,3909342.452816076,39.64777588214846,39.4535009427556,3534161.813362194,39.63514123844558,39.40237090941918,2886320.0871079415,39.59459151925634,39.45815073995952
2017-02-15 17:07:48.854093,3911317.680556314,39.651813088840754,39.49397517358315,3537928.9249274,39.62730289305428,39.44347122027601,2889555.0636945353,39.602952760704504,39.491503249811586
2017-02-15 17:08:53.289549,3921901.93004521,39.64823842985368,39.4331262676511,3540790.7106753094,39.64138250434047,39.383850020174066,2891404.574293533,39.59108341800874,39.46010533360569
2017-02-15 17:09:57.784038,3914443.4173669866,39.67185085144713,39.60205293419361,3537309.097275653,39.63569804376855,39.52241527745756,2890915.6480630385,39.599604530235496,39.531141028389456
2017-02-15 17:11:01.942563,3906155.920994966,39.6757208162091,39.441372118360306,3533125.216583594,39.66359870093525,39.383343205553764,2887125.644260978,39.61098635711686,39.469675958848676
2017-02-15 17:12:05.542097,3913862.005043105,39.62305585535778,39.52920823753363,3541514.286869214,39.61485186132538,39.45265521456584,2890611.4707267163,39.59062428828731,39.49829533282254
2017-02-15 17:13:09.706870,3908866.248432735,39.64673852745896,39.48669901727524,3532164.9762028987,39.63984651666579,39.45226103521927,2886677.2853343654,39.59673587329543,39.48393947387107
2017-02-15 17:14:13.793352,3904367.692005858,39.71160338532792,39.52042625827162,3527124.7477022405,39.67931053923516,39.44386330569339,2877908.268648752,39.63537209706262,39.496795972613036
2017-02-15 17:15:16.566759,3902684.7943711327,39.56244895493942,39.5304960871701,3522910.858196738,39.56011050302783,39.46120914099937,2872594.947513857,39.55403101924725,39.49945222421287
2017-02-15 17:16:21.009492,3908043.4836871,39.627223038421,39.42621189357051,3525456.136847558,39.60805876664095,39.37445858686493,2873304.7177975494,39.60194862804161,39.451608809817074
2017-02-15 17:17:25.485881,3905007.5181786856,39.61586263732515,39.58385889807579,3523344.707231963,39.603533378750356,39.50395164152348,2875562.4424676877,39.58944876946955,39.52591991598872
2017-02-15 17:18:28.602473,3905962.467507518,39.664987530324446,39.418747910837176,3528947.1358389137,39.636631459561755,39.364257762399845,2876367.394204054,39.603420377818054,39.459550519505996
2017-02-15 17:19:31.817962,3906246.5130494973,39.62168898392062,39.57216192736185,3534625.1513102343,39.6159980896397,39.491420778200364,2880263.223658762,39.59276533183994,39.51963945662215
2017-02-15 17:20:36.129712,3901424.858396648,39.64971670296865,39.47291210813631,3525159.5787641797,39.63010562579562,39.40108108051808,2876097.8184811915,39.60092027192006,39.48677538541316
2017-02-15 17:21:40.365272,3892012.7085061343,39.68417383768945,39.504502722822814,3517297.460082602,39.65162425726327,39.45297466893156,2861521.840099385,39.61366810456988,39.49921690396717
2017-02-15 17:22:44.794661,3887677.5870764363,39.60465782397243,39.45347168595715,3516799.184375178,39.58531080571877,39.39947611464538,2861682.481041506,39.57282164964638,39.47381093124582
2017-02-15 17:23:48.960214,3888228.727336937,39.68988386692434,39.550594744784625,3511254.699406487,39.68515311141719,39.47601312010878,2859709.7766901106,39.62561083754403,39.516508643085444
2017-02-15 17:24:53.331954,3881202.3113385728,39.58207214195512,39.54787728617427,3502974.951628099,39.58965113348968,39.47840228032749,2849710.059545014,39.571236628014105,39.50516287678787
2017-02-15 17:25:57.770346,3885987.089346119,39.713275121982726,39.47294291287722,3501632.3399646487,39.7052336511481,39.408200013076794,2846615.8367726672,39.62592522811135,39.48141549173578
2017-02-15 17:27:02.027913,3880814.2877192255,39.61568187102589,39.51775260257059,3496760.265208149,39.60617340445275,39.446363176423965,2837877.555086501,39.57664971956329,39.502878922297846
2017-02-15 17:28:06.451770,3879396.739307557,39.551669262363546,39.494696319644355,3502462.756116326,39.57597835498782,39.44076482081469,2847525.2754789423,39.554899499910675,39.48608380175294
2017-02-15 17:29:09.245134,3875047.9533597073,39.62290247990773,39.436031661311695,3491901.150299497,39.61176351375047,39.38879173231873,2837392.7678841613,39.589346790591435,39.48214637995433
2017-02-15 17:30:13.037703,3877151.8703463282,39.64036569017775,39.53330561108221,3496568.0164959254,39.61877402654728,39.46250324689204,2840464.320667207,39.60039537480556,39.5019989941491
2017-02-15 17:31:16.139051,3873946.4574398044,39.60372484805921,39.4623994785487,3493998.750613111,39.5962766604347,39.40979569885635,2837983.37250353,39.59031774236475,39.47808323988407
2017-02-15 17:32:20.457630,3870936.3281694427,39.611967977687335,39.53985778351625,3490388.646774585,39.58964872871399,39.47329593748808,2837291.2157270443,39.59036362361649,39.48982532045821
2017-02-15 17:33:24.727169,3868501.0773381083,39.665450597598515,39.483627495030994,3493088.649842034,39.63230069215496,39.416754527941706,2830023.439059094,39.606519025634704,39.49637966137301
2017-02-15 17:34:28.975734,3862224.533710419,39.63165944841933,39.47633819978172,3483291.2826974085,39.62094206449843,39.42995597305982,2825231.225329424,39.61006620753256,39.478028261118574
2017-02-15 17:35:33.521356,3865021.0297897486,39.59595749004727,39.54400413069149,3480114.106086472,39.59722283033813,39.48212531492997,2821252.1340028374,39.57817237890761,39.511360090219206
2017-02-15 17:36:36.427828,3854995.694749631,39.598519667612756,39.43328321053816,3478083.294798134,39.58142912810705,39.37276499326139,2813665.9022677904,39.57493970861591,39.451900512024956
2017-02-15 17:37:40.313441,3860660.327976362,39.672437048671284,39.515980982066786,3476693.3878664663,39.66265846318082,39.4429412483824,2815111.74521129,39.61799060544193,39.47570805178823
2017-02-15 17:38:43.772927,3854260.471171229,39.57987850897655,39.50880475765187,3471637.9309901865,39.57134424711449,39.445889763486356,2810157.3283152226,39.57429713109305,39.49814085187999
2017-02-15 17:39:46.796640,3848800.7479239306,39.62121468857921,39.46641235911267,3461945.380689619,39.61224670047848,39.40290752732365,2800406.704241334,39.58950896658221,39.47048537272836
2017-02-15 17:40:49.915152,3851755.8330886085,39.60228274169396,39.553659047002434,3468723.335104617,39.59972018478049,39.46138881311451,2802142.8932813634,39.59103436233329,39.50589167942543
2017-02-15 17:41:54.280544,3845449.933140392,39.62575839124429,39.46119537251758,3462919.1796528893,39.62388963736696,39.40782671043111,2800850.6472706413,39.60518235820747,39.477089252838766
2017-02-15 17:42:59.063143,3848322.858821108,39.57951031211629,39.45523380956659,3471210.5767453862,39.57402211620434,39.4016540077511,2802535.7153652417,39.56102044750987,39.47044780214246
2017-02-15 17:44:03.366883,3843958.4978305884,39.65145827520848,39.54586012815007,3465738.954016185,39.62559709428762,39.46363349366845,2801628.588622229,39.59544073776247,39.50600535579978
2017-02-15 17:45:07.823252,3844195.4716774067,39.6527746280945,39.48369024557013,3461294.382101518,39.63079870507681,39.42647133695689,2800172.629925114,39.60161750463577,39.478324297300134
2017-02-15 17:46:13.553185,3841503.0493469844,39.606949481778415,39.540881034277014,3464519.5525765214,39.600827778288355,39.47391193273631,2798652.6735182414,39.576281149039914,39.495526192023775
2017-02-15 17:47:17.785419,3837239.9146188213,39.6137678856477,39.449584268569616,3462319.1822102275,39.593677410119255,39.398128082771514,2794916.6572942054,39.59601976456946,39.4707680875188
2017-02-15 17:48:22.289037,3829769.7087675165,39.630664537310125,39.548123497535045,3447426.943164521,39.62892773863977,39.489975198320664,2779490.6479843175,39.59906580819346,39.507998836181166
2017-02-15 17:49:26.423548,3832965.923160917,39.5793015512587,39.505320813264944,3448843.7746832594,39.57352229677526,39.44561514324477,2782097.4860785725,39.57700384150581,39.49283650498249
2017-02-15 17:50:29.109240,3831393.2299991557,39.62829372537343,39.45189132024495,3448625.457773403,39.6199961051576,39.397450558881644,2780453.503176781,39.604141763637166,39.47417746419451
2017-02-15 17:51:33.109606,3827295.759162252,39.631038176805376,39.48967225884327,3444568.1837479505,39.6203972288701,39.4141462114889,2776496.1957551613,39.59437902702613,39.47631148449978
2017-02-15 17:52:36.136251,3825640.8519404214,39.582517472625796,39.51013183166263,3444610.4537031106,39.56607435062632,39.43285513638705,2771508.834620695,39.576913121121464,39.49348220269333
2017-02-15 17:53:40.156816,3818470.079252652,39.61399374012454,39.50350781460025,3436281.8435079884,39.60967554554675,39.43789036033741,2765075.8731275704,39.60506348829602,39.501384306733335
2017-02-15 17:54:44.684390,3818254.9396106675,39.675220154752466,39.50097813837438,3435888.1225770013,39.64923750229129,39.443499354867114,2764479.055287877,39.60699192464565,39.481085982627064
2017-02-15 17:55:48.896811,3820354.538925217,39.616584372673834,39.51798496534492,3441659.781785366,39.60053266957337,39.44610221668847,2770160.1449234253,39.590059144286755,39.48366559086888
2017-02-15 17:56:51.613398,3822096.5395184187,39.67690780134823,39.44573349436951,3443552.748034184,39.66800818531362,39.38956819119797,2776758.660745017,39.607437886085634,39.458860787761836
2017-02-15 17:57:54.502017,3822582.700410438,39.61566731565042,39.521009838795536,3444777.346769182,39.598752635448804,39.43789981929072,2775517.335095041,39.586703387310074,39.480836984286995
2017-02-15 17:58:58.921524,3817390.321373462,39.621093751719194,39.51755948117933,3441528.01781191,39.58459127904625,39.436506867527925,2771460.578479289,39.58296705287529,39.49253520881169
2017-02-15 18:00:03.088001,3808055.1646957644,39.6099363148299,39.39886692609911,3432473.6510915076,39.594585597019865,39.35628305717405,2758514.209056053,39.579823593379025,39.441139358611835
2017-02-15 18:01:07.707651,3807393.594339449,39.59154454557649,39.59342379983402,3427342.397593977,39.5894634887413,39.4996384649156,2755635.938952076,39.572703685914625,39.535436122313214
2017-02-15 18:02:11.313233,3793565.268925578,39.607281230791564,39.493944700064745,3417115.347539462,39.61468471155343,39.42412521949838,2743048.001306356,39.59775211144515,39.48596235383685
2017-02-15 18:03:15.612915,3793109.110350957,39.61966209731207,39.48796222622302,3415123.0266000396,39.61751035408889,39.425364615530064,2739611.814781213,39.584672128520204,39.46872789312712
2017-02-15 18:04:19.645316,3790867.013356928,39.62683480976375,39.50763549829199,3412233.12340528,39.627647068948484,39.44536039184542,2739502.711584083,39.6051186189847,39.48127913406226
2017-02-15 18:05:24.023669,3791950.455690286,39.59940750058343,39.48276250953297,3410329.844226758,39.59541086659257,39.41280937822825,2737113.01672523,39.58863137131718,39.47420060595692
2017-02-15 18:06:28.670366,3781226.8041752824,39.5891321048792,39.521033058668024,3400318.10794725,39.58741439157842,39.464271442641376,2721537.382954393,39.58663327468591,39.48326776016052
2017-02-15 18:07:31.323816,3775825.777705135,39.58479441936044,39.52882493386914,3396835.509733742,39.57178045461083,39.46846240709754,2715566.0468606227,39.579236569226445,39.47980136169144
2017-02-15 18:08:35.953264,3771955.5243765293,39.58078268714575,39.51515580537063,3395110.6173613155,39.58565449301316,39.43344712992062,2713974.3855744246,39.579844610202905,39.49265311726082
2017-02-15 18:09:40.744012,3774592.4411365483,39.607681925354946,39.522862493958954,3397087.0313667892,39.59999041056081,39.43855892736797,2714219.195520946,39.591709284226944,39.49698066760355
2017-02-15 18:10:44.569667,3767614.0012669424,39.616755661213155,39.507157701474966,3390546.656903347,39.61057561984347,39.439263268442204,2706034.8287537885,39.59963266454732,39.48767955687648
2017-02-15 18:11:47.535898,3763857.9183642394,39.61634863841799,39.538013551419425,3385920.675557755,39.61599879646182,39.453982453794964,2702268.3511333363,39.590791125055496,39.508348623495365
2017-02-15 18:12:52.226521,3762843.743844475,39.59400283783024,39.57755715439558,3387165.118599409,39.593805488229386,39.499239723482475,2703769.134132305,39.58795468838821,39.50714979978092
2017-02-15 18:13:56.572191,3763213.1916955383,39.58401132256281,39.52538646414501,3385034.414480403,39.582011588644505,39.443264076402144,2699154.043829073,39.5760121390207,39.49038487157328
2017-02-15 18:15:00.118693,3762671.0423515514,39.63615649231259,39.58087124877022,3382508.6024235743,39.62860030448268,39.49679909413517,2701087.796311514,39.60352026591677,39.50848042346439
2017-02-15 18:16:04.506125,3758768.1230869954,39.59605311529241,39.499701464988675,3380895.5434517404,39.60516978195694,39.42778904086264,2693881.234826382,39.589210387367935,39.486383327055336
2017-02-15 18:17:08.663756,3760762.8110933714,39.59719532622933,39.576361906107145,3378540.844619078,39.59298590158874,39.48678529381842,2694796.4037731565,39.58111955151744,39.51619337829261
2017-02-15 18:18:12.966391,3754383.990746698,39.622329571200765,39.5624602771987,3377419.047662814,39.61479380011098,39.486724698567045,2693635.0678515723,39.606731178509705,39.49957500532953
2017-02-15 18:19:17.348874,3750534.980216124,39.57274065639915,39.52123923992761,3372106.962774423,39.56674642066348,39.440653962962834,2689868.5208411226,39.56824717024762,39.49068428250151
2017-02-15 18:20:21.470348,3746611.2421487314,39.55901143040721,39.58257441731278,3370222.0589624033,39.574042184644625,39.48893768583697,2677884.2375847343,39.568106885166834,39.50423056532962
2017-02-15 18:21:24.245037,3744010.3658950534,39.6142737072459,39.56117944142035,3365549.214802754,39.620024036448,39.48229737266064,2678041.8596504945,39.60513890381641,39.5174086308248
2017-02-15 18:22:28.449453,3740100.874368072,39.579775602508484,39.48708341165693,3363411.813847797,39.581951138251156,39.41049423544156,2676324.455476872,39.59269683416325,39.47951415032768
2017-02-15 18:23:32.687968,3736009.5002581794,39.60094965057931,39.513614343344685,3361459.8736268897,39.58174938730246,39.448933235847306,2664127.9455975005,39.58061594068171,39.500626928609755
2017-02-15 18:24:37.124578,3734714.93917305,39.60945994602467,39.56375648205364,3361206.9204171267,39.60970115550971,39.48436420224124,2666144.7940206826,39.607438779494906,39.5180472301232
2017-02-15 18:25:40.728061,3727426.7991440436,39.58621127594264,39.5425945182791,3358158.86785348,39.58272662616092,39.46233226493131,2664261.8873486184,39.587257073358664,39.486539074857966
2017-02-15 18:26:44.584611,3735838.5446312795,39.58139702675687,39.49255247025519,3366774.5772903212,39.596943064979705,39.41935722058546,2671299.941854152,39.57053788075907,39.48127009146812
2017-02-15 18:27:48.963258,3727220.4295169422,39.60696545963779,39.54622616787812,3359249.2810554723,39.58767103432957,39.464181695494446,2664488.195719857,39.59048511980278,39.52074245807143
2017-02-15 18:28:53.284729,3725130.861020525,39.605341909598806,39.50210211587555,3358061.9327904154,39.59961400818067,39.42365765588929,2658866.4459418254,39.59478278122513,39.475637573137384
2017-02-15 18:29:57.301470,3717893.997080157,39.639289043416824,39.58801001083528,3353353.5505109485,39.630393171060064,39.496948552455436,2657131.957883573,39.60019848508344,39.525461307841816
2017-02-15 18:31:01.370824,3718854.318781741,39.57519040384341,39.51183783342986,3349682.187749495,39.58867017662317,39.435401070747915,2650495.329418104,39.58713317765484,39.479568603482875
2017-02-15 18:32:05.480378,3713004.8632318815,39.59691744970191,39.548141267052664,3349147.5024568206,39.59296380339803,39.46874388281762,2648277.2197583304,39.57479002631159,39.50495015671625
2017-02-15 18:33:09.828055,3710463.1847692966,39.557618129118715,39.54348392716502,3347783.6364650815,39.58489121113462,39.44409535559102,2645211.7038967386,39.55400748878256,39.50335428886479
2017-02-15 18:34:12.494563,3705129.461732595,39.593478775607124,39.47254944696798,3349765.5289474437,39.60801437883205,39.39622520295569,2644393.2427291777,39.58389356744125,39.46892532068179
2017-02-15 18:35:15.920175,3701009.754983153,39.593619063951046,39.618476839707206,3343837.503977973,39.5952055381242,39.52642774607855,2637791.239872532,39.58752671899426,39.5368903114279
2017-02-15 18:36:20.295518,3711937.2198497686,39.53614380008694,39.495820472454156,3348602.5581530435,39.54261169098577,39.42548907334912,2644414.2664585086,39.55944734230387,39.46829302413135
2017-02-15 18:37:24.461072,3704126.663871361,39.592615182348496,39.510473510806335,3347168.494500565,39.594655154905496,39.425444682826914,2639384.1205439027,39.59192405498711,39.48273803037642
2017-02-15 18:38:28.882642,3702472.0684335288,39.573947369140804,39.59161082653459,3350045.535719487,39.57875071860051,39.49684426624593,2639212.010094001,39.57637307217849,39.52071918161137
2017-02-15 18:39:33.340390,3707134.7910394296,39.5765702628882,39.545370795826756,3353571.378937628,39.58709069342156,39.46357665735429,2645583.925683885,39.572652422447646,39.48739795598232
2017-02-15 18:40:37.753780,3708607.5939286184,39.54752923644232,39.51735406042908,3352651.461143242,39.54873091614237,39.45270456909104,2648164.802113791,39.562701508154966,39.49078772448628
2017-02-15 18:41:42.247334,3715897.704837569,39.52726202243551,39.640803069233534,3361047.3151972187,39.541647960612366,39.52841996295855,2652336.759248992,39.55392511724891,39.54406344053202
2017-02-15 18:42:46.522965,3708383.7041194104,39.55538386594261,39.461852216223164,3359642.14223235,39.559062250235904,39.40203887615995,2650860.380150735,39.56749037823091,39.45428839620316
2017-02-15 18:43:51.851548,3713484.184425792,39.56071986679643,39.61403040831481,3361252.100494115,39.56092393067001,39.524379778524384,2656941.6625693217,39.566942673676316,39.532839124160944
