,z_a_flux,z_a_x,z_a_y,z_b_flux,z_b_x,z_b_y,z_c_flux,z_c_x,z_c_y
2017-02-15 16:31:42.433353,1380830.2813752121,38.876640284461295,35.74299670920268,1274438.5685164675,38.88607033383881,35.92126166501292,888279.1229728837,39.281111339664164,37.603277902962446
2017-02-15 16:32:46.141765,1389555.5384342219,38.86321704917289,35.81548506926583,1288207.758806158,38.90571253828932,36.01479130558332,902697.1936045748,39.27668596325785,37.6665716847008
2017-02-15 16:33:51.620481,1374443.9696897243,38.89476458643249,35.69603493346522,1266138.1147724204,38.92477734756535,35.92474744213741,886505.2038492877,39.239750742146676,37.56371406496685
2017-02-15 16:34:55.367920,1385384.8621170968,38.87697267627755,35.75101172273676,1285876.6405760609,38.91185557875259,35.929160322864526,899474.7981847279,39.27455668068876,37.62886238649927
2017-02-15 16:35:58.594572,1380065.8734479942,38.92130046119185,35.73887543903912,1278071.5700210761,38.93474661778298,35.90194579788754,892792.6235635023,39.291370824140635,37.59981705809111
2017-02-15 16:37:02.762006,1394227.8037838738,38.90727645521959,35.814864308339324,1289034.152230239,38.933213793626344,35.99530629777069,907048.7666313294,39.2867914282051,37.64673746830025
2017-02-15 16:38:07.355697,1373581.2301867323,38.83731744493348,35.59934867473627,1268346.681103603,38.88913653636165,35.7757808744663,880505.0516289055,39.23847988395545,37.553464272988236
2017-02-15 16:39:11.712148,1387578.8897950184,38.983212141217614,35.79179998998004,1288756.5442002532,38.970429552881846,35.997217018872654,904361.5642471564,39.29897181438798,37.63636273942228
2017-02-15 16:40:16.053713,1371581.7620265768,38.82617259262493,35.59831051751077,1266966.8543104217,38.89640775689243,35.79522381308523,881779.8438911829,39.23888440216562,37.548959488626025
2017-02-15 16:41:19.536367,1380335.8025788579,38.814848880553384,35.68104517399391,1279981.5455093496,38.8647709898271,35.88656542275556,890542.3448074689,39.2570629656174,37.58868153291491
2017-02-15 16:42:23.770886,1381812.0455670804,38.87096893099119,35.70974323091372,1278123.5228585936,38.8857533400079,35.89451027193401,894025.1325335595,39.283363688361554,37.569973695556676
2017-02-15 16:43:26.419443,1383112.0703745992,38.975846032772374,35.73508092030008,1278745.2600467424,38.96804079352531,35.91340421563818,892398.4926741894,39.33043503882116,37.62921215274871
2017-02-15 16:44:31.001954,1376458.5170364757,38.82787538095749,35.65965924549654,1275925.2136808925,38.86591877597988,35.86801134289274,886996.4922227112,39.22165106531038,37.59030490617774
2017-02-15 16:45:35.407482,1375985.745310226,38.881696228398226,35.68299121755926,1276079.056569728,38.91951079607126,35.85354617849618,886143.4450292962,39.260360445356554,37.58298116579628
2017-02-15 16:46:39.662088,1374724.7104424755,38.87117050855018,35.6687051623281,1270830.117033132,38.93457941931457,35.86007202407559,881694.5820212392,39.28396222238649,37.58944848500325
2017-02-15 16:47:43.886495,1373745.8129504689,38.858862582269644,35.71225207329074,1272062.2102574706,38.885387544266415,35.86079427340168,885997.7276772112,39.273142047586305,37.56350997745456
2017-02-15 16:48:48.049065,1380198.7647163456,38.82907136616653,35.66800841032397,1271327.227666535,38.85424538374657,35.867549112823625,887953.4833524375,39.248739860266895,37.58573587907135
2017-02-15 16:49:51.796696,1371802.1727951602,38.92078618585237,35.7105638319892,1264825.4511599608,38.970825868540715,35.878934787440784,883551.5372752432,39.31444134307336,37.60091029954188
2017-02-15 16:50:56.318376,1367472.8189898182,38.85680228966951,35.69127297079491,1263388.1096318488,38.93885757945783,35.86672460701918,877701.914704917,39.29083688312369,37.57938001157413
2017-02-15 16:52:00.557810,1351991.990812003,38.86089798545392,35.440825909135526,1248309.3811699483,38.88846615730467,35.62835047321399,857197.2564431846,39.23430686370663,37.443041262816756
2017-02-15 16:53:03.386418,1365030.9687260212,39.13514157364929,35.62231239298175,1264871.9141951208,39.11788809012798,35.83439079327608,874517.8443725862,39.394509592554755,37.544717913570324
2017-02-15 16:54:06.334083,1357348.5881913654,38.86651820027532,35.55002159649486,1251775.7254801472,38.90844137099605,35.73972247010914,865620.7955466297,39.28268955367127,37.50711403004098
2017-02-15 16:55:10.696446,1351957.9919549292,38.967428304607424,35.5084491083806,1250267.7777437742,38.975787036102815,35.71114460962129,859688.1662236869,39.33780992547457,37.51364420554939
2017-02-15 16:56:14.648013,1343938.6923124986,38.83000482379266,35.54286484169954,1240856.2005449424,38.85056829760835,35.741886468323855,853231.813429074,39.23458973265674,37.50419653069539
2017-02-15 16:57:19.073537,1342750.7684906048,38.8525663744261,35.47877715872687,1239306.6701605173,38.901676805005835,35.69093178680005,853296.6885554984,39.27015609455257,37.46743075141256
2017-02-15 16:58:23.995411,1357532.9259118717,38.85395361682569,35.61129566486787,1257376.6990098397,38.90128002692029,35.76287089499356,866885.0233636677,39.242774671405826,37.51296716860377
2017-02-15 16:59:27.691744,1344999.1765924175,38.913795473687806,35.38887320552087,1239828.0956191807,38.92068655740347,35.58312253882461,848592.9913304922,39.280659860486224,37.426397927280576
2017-02-15 17:00:31.037232,1344090.6223741192,38.831739212526344,35.43473387758198,1240953.8122145317,38.86049021645379,35.61414356672272,850732.3574950919,39.24219016098916,37.435344652486904
2017-02-15 17:01:35.059045,1351294.7516160705,38.837470190836704,35.51327871534752,1250400.7590893633,38.897109038228564,35.68318764562794,857783.27121074,39.263224177997934,37.4679944251153
2017-02-15 17:02:39.226598,1345261.548090377,38.77585976216012,35.5107785439136,1243667.959942714,38.82457957539204,35.71642304780521,853598.8596827529,39.24375487292974,37.46099920906461
2017-02-15 17:03:43.856945,1346405.0909527792,39.01707314545197,35.49516827664181,1244935.2470863508,39.01117927706666,35.70463213714489,852547.4706657722,39.3454382412185,37.44430827318713
2017-02-15 17:04:48.341632,1343420.4711953683,38.861008026654865,35.43859731884146,1241428.1719080305,38.88994146248746,35.595000000870584,851936.1019704761,39.28916145515934,37.447182363011095
2017-02-15 17:05:52.884171,1338482.4738244468,38.921208388972225,35.51146677146068,1232028.1811018952,38.94521244283142,35.72862024384992,851989.0985757958,39.2827078121075,37.48003565678809
2017-02-15 17:06:56.938850,1340591.505507422,38.84570378716652,35.43295463668938,1240595.2022117795,38.88029595576537,35.6184216434775,854318.9250081757,39.274424311334684,37.44025986535019
2017-02-15 17:08:01.653128,1345024.776691325,38.85847969615831,35.52908784311729,1241022.0378055007,38.89753321366066,35.730331917703936,854705.3216048767,39.24491790675836,37.49826425375772
2017-02-15 17:09:06.192813,1345063.8989646859,38.92836979928078,35.37768584786001,1237850.2564690958,38.93992169682245,35.644871948421915,848120.1980364475,39.3079225528646,37.42358582647524
2017-02-15 17:10:10.685392,1352988.722956826,38.89667092376837,35.67374907650138,1253593.6156833516,38.93449071016991,35.882160193677066,868804.5526136331,39.28794810633038,37.57357324041367
2017-02-15 17:11:14.813947,1356490.0775373317,38.92822737334663,35.52726095079908,1252263.6802711058,38.96120529455326,35.71933595362989,863736.5131914746,39.293567689445375,37.52217178215431
2017-02-15 17:12:19.170527,1361811.5685220633,38.93041191108659,35.68434015436423,1262294.5785700418,38.96248553681205,35.865054061117746,875042.2042838173,39.306254210220295,37.57489643024416
2017-02-15 17:13:23.598172,1362153.4354807986,38.94057392056026,35.522574168874,1261741.577461409,38.93206932892455,35.73150352805897,873945.7064383004,39.30291770148509,37.470142009205894
2017-02-15 17:14:27.771645,1360353.220366734,38.93994898281332,35.58122515172352,1260070.4394237476,38.98372206060741,35.78477918053772,871325.2578058976,39.31551357071702,37.521833761757165
2017-02-15 17:15:32.250405,1356585.4069900787,38.781759308467606,35.569475725270486,1253862.710488843,38.81554827555449,35.75521219319213,865807.9959452442,39.232301662510686,37.500512627338146
2017-02-15 17:16:37.060097,1350950.5890693637,38.85516735549144,35.47380171664523,1248796.0306379274,38.88261978645145,35.68647122756274,860520.8948325351,39.245013293463984,37.442314872438246
2017-02-15 17:17:41.141362,1361863.3628087977,38.88575645184012,35.648449011805965,1264735.488593169,38.88809848545633,35.81875434767131,874687.1767748861,39.30755740726401,37.578404159362194
2017-02-15 17:18:45.455985,1355718.5944242175,38.9331183522893,35.499307239789914,1252463.4066523642,38.95694368402522,35.693309184094154,860652.7599740417,39.26501171649838,37.47229813786781
2017-02-15 17:19:50.048688,1364053.7594049303,38.89027744220001,35.668612683961165,1266168.1797668263,38.95168421052296,35.837440701628324,876452.3664673071,39.28655197785528,37.55450227170704
2017-02-15 17:20:54.401948,1350330.19275107,38.924309161820965,35.47414385701143,1250748.8593693483,38.96534323035836,35.64559967800003,861742.7411957346,39.30558123637334,37.45537366001023
2017-02-15 17:21:58.672518,1346423.68476416,38.94616539186113,35.51451373309838,1248165.4736270076,38.95816016574258,35.7106783340424,860058.8861869333,39.31296654459502,37.47733016519164
2017-02-15 17:23:02.912162,1330919.4559450583,38.87390020150188,35.358193232599426,1228174.0930794138,38.910504446264795,35.55582166532561,840505.5838715021,39.24514151611563,37.39187066938355
2017-02-15 17:24:07.268638,1338124.6957089691,38.927263590391085,35.496862218041,1237928.5435310525,38.95369329802089,35.71379910369435,850506.6141915228,39.308404488259534,37.483837130602254
2017-02-15 17:25:10.803366,1334049.2554382724,38.84679749811709,35.4838332575668,1235528.5800082656,38.875639717803416,35.65697522855721,845439.067003548,39.26183686162399,37.461699939252846
2017-02-15 17:26:15.227753,1328951.741255594,38.96348056652238,35.311582693136856,1222209.464817351,38.99409328830908,35.54167606312159,831377.8309309371,39.31434589245683,37.39566743294975
2017-02-15 17:27:19.354356,1327333.9257343533,38.83864354747135,35.48630247826324,1225874.8889979995,38.89422559402019,35.67452720495376,839903.2387505741,39.26580468108268,37.4666822024063
2017-02-15 17:28:22.022875,1319797.2542804694,38.83242759282347,35.36696985708924,1213203.6041399087,38.88783224991099,35.57689993967797,829142.0456421748,39.22851722647406,37.43888637549294
2017-02-15 17:29:25.483475,1327098.2465650062,38.81820043690658,35.29973425135573,1222629.4982483105,38.84345768291634,35.50439054209198,830600.8686986358,39.2494157763973,37.36603863081673
2017-02-15 17:30:29.548915,1342665.9291292406,38.888173307459496,35.593525562425526,1244817.5164121995,38.91572395605829,35.75873208948588,851707.3099398488,39.28665923696169,37.525645721494804
2017-02-15 17:31:33.970602,1335412.2573235584,38.833546923917176,35.346098032817586,1233533.3555380465,38.87085481550858,35.56494811168625,841908.4394049176,39.21923690272055,37.40084966731407
2017-02-15 17:32:37.704205,1335875.6673654187,38.91316518830351,35.48331729661066,1238543.107015414,38.94979937522304,35.659231310819244,851190.5152665605,39.2978324829492,37.47243645930612
2017-02-15 17:33:41.711567,1329058.2975918185,38.824856380871694,35.346113159772024,1228497.5687296384,38.88158988064885,35.5210816505442,837586.955025503,39.26952294233595,37.38675597770287
2017-02-15 17:34:46.063144,1325854.0261387974,38.926620045340734,35.33005850362025,1224898.5263215792,38.958686588771464,35.557537047257604,832795.93481901,39.29914765379203,37.39980063465013
2017-02-15 17:35:50.093698,1325408.5050184736,38.77014773549043,35.36105108330238,1224371.1392792223,38.78110774947053,35.54724916294926,831489.0947039861,39.22252850871477,37.39091344076564
2017-02-15 17:36:53.626223,1320246.014314219,38.92905535476649,35.24389521256994,1218528.033666248,38.93129540602021,35.42278283702315,823409.6998193512,39.29628753369181,37.33920309905192
2017-02-15 17:37:56.870765,1319032.6069395908,38.87678725027578,35.38468644610563,1222537.1205231228,38.90460381344407,35.55277033169538,831475.9573234846,39.283093017451264,37.392968373176444
2017-02-15 17:39:00.479361,1313135.0809915208,38.83652160874978,35.220463594839806,1210895.8137092905,38.85452262518464,35.39767003285984,817373.7893581932,39.257844179855276,37.32686820944522
2017-02-15 17:40:05.008007,1321100.4608659595,38.81197910078517,35.34282953693392,1223775.3029804965,38.856763535952055,35.513766773024116,829888.9781783384,39.25464574769932,37.37995522638101
2017-02-15 17:41:09.417594,1326455.7657434389,38.91489865401795,35.43167684410204,1226228.4754459164,38.94386527177778,35.59460282065687,835339.1340726719,39.3007823313582,37.42540362939679
2017-02-15 17:42:13.714147,1321710.838244476,38.89888011847103,35.19553041308338,1217508.880284998,38.929935811532815,35.38196302481832,822046.5634059018,39.284853708757595,37.30760321407117
2017-02-15 17:43:17.829800,1321314.9934580594,38.80575001803095,35.35143075486926,1217320.7350181798,38.84501314424261,35.5567157787769,828113.9603381304,39.25116197055939,37.38397576681382
2017-02-15 17:44:22.415178,1320585.3129338692,38.94795571909238,35.34688047152149,1219367.3428256803,38.96292420496395,35.52713477982028,830373.8507962632,39.3159056269456,37.39226010623783
2017-02-15 17:45:26.571814,1328393.1316670773,38.93127771813912,35.44164519988323,1230336.8927839275,38.96195337375326,35.63309319631095,838261.8954637211,39.33783964585179,37.41252697723952
2017-02-15 17:46:30.375247,1324834.4222098002,38.83851097355037,35.32046715684744,1224375.3168943827,38.87577188911115,35.516784922471835,831649.9647943919,39.25982415922249,37.363650470254015
2017-02-15 17:47:34.584920,1321864.5488776139,38.976792410632825,35.29036742720669,1215719.073120364,38.99886463339089,35.487666551280206,825902.1979711329,39.31722507041723,37.39022899704235
2017-02-15 17:48:38.982414,1321411.5236725842,38.807434877599306,35.39469563476786,1220890.4779092001,38.87929802923843,35.595295584040805,827336.409218742,39.24817737697532,37.4161089363186
2017-02-15 17:49:41.613052,1318250.666187655,38.90298806451701,35.26084163167445,1214655.1415460664,38.91656787055426,35.48656342185865,822073.4325601772,39.300395451639666,37.33995130626816
2017-02-15 17:50:45.500520,1309568.7708619225,38.872616777645135,35.2378988605168,1204947.1161910633,38.899261144184756,35.44927869560191,815184.2665846357,39.266937169124326,37.324514321173
2017-02-15 17:51:49.725979,1308114.9171673693,38.87409527817322,35.228954955630094,1204860.3861714143,38.88832567585425,35.412134558538774,812000.0441872961,39.29612541935886,37.30796109279129
2017-02-15 17:52:54.073540,1310654.8485122628,38.90047762836399,35.298394927089134,1211976.5063959197,38.87018677103848,35.457721936000155,818465.4949220215,39.28963959296158,37.353267128368245
2017-02-15 17:53:58.805108,1303903.6999845493,38.841536352536146,35.17143058844009,1206098.0705418643,38.881064173183894,35.34418700012496,809168.541771057,39.26442652277726,37.28975020830964
2017-02-15 17:55:03.084701,1302705.361642251,38.94617383229299,35.20844553071736,1203557.72488893,38.97873200057162,35.404402647586636,806981.9623933731,39.31851207456621,37.309069678135245
2017-02-15 17:56:05.840183,1312190.4258863954,38.9024901828712,35.28785713537944,1209783.4255406016,38.904748038876825,35.48353740132988,818126.2322978922,39.29683394512073,37.33094101102861
2017-02-15 17:57:09.898846,1300969.9807073865,38.94328591233931,35.18745758757244,1201221.079880495,38.96186775467848,35.360876207324466,808211.8763997431,39.30641006872491,37.28895531118859
2017-02-15 17:58:14.023281,1301288.6146279876,38.87663008186193,35.2364229294154,1201472.2150028474,38.916390317284694,35.409752785476954,808083.356433333,39.28137465942161,37.28950987052487
2017-02-15 17:59:18.563852,1303987.1177174451,38.87218518560717,35.20990701434577,1205623.373496105,38.895897309594886,35.39055778543469,811058.9375008796,39.281137950469294,37.30774608127292
2017-02-15 18:00:22.146398,1296790.491482539,38.87725374508245,35.159237780330685,1200974.1993134993,38.88813591799064,35.32727062743613,801038.399575122,39.309641311343185,37.2617272878581
2017-02-15 18:01:26.558964,1305303.5705452408,38.86405768652236,35.334559445531774,1207263.238423254,38.876902489770316,35.556690396454655,814563.8152215926,39.274862325579264,37.37491547639387
2017-02-15 18:02:30.485666,1292756.2654743053,38.86095545584377,35.09234800582118,1194452.404964602,38.911001680329846,35.290713462705035,797054.5187928708,39.29837564735204,37.24590682481953
2017-02-15 18:03:33.878342,1295961.6259438575,38.88178640108215,35.129098699208335,1198761.3726127285,38.933592074294914,35.32809797241322,802729.7347878489,39.33122452663627,37.230322352017694
2017-02-15 18:04:38.108615,1322507.189026755,38.997639668437344,35.327457852321075,1225560.861983315,38.99222416387968,35.52316387678216,830195.7250479189,39.342791856557554,37.3940349308177
2017-02-15 18:05:42.231158,1318443.4760975842,38.82535451574496,35.248620785090374,1213907.764846834,38.839915204364296,35.44639727429126,817518.9764297142,39.27835782292499,37.313667844394814
2017-02-15 18:06:46.053865,1297104.1652063564,38.892062738475595,35.24223393321009,1203519.671981722,38.91485814446006,35.42492448622776,808553.9069613711,39.280843873430754,37.311268357394304
2017-02-15 18:07:49.380243,1284879.110605957,38.77326188026954,35.03721009800401,1189059.491753489,38.81351470050646,35.22195729790654,792998.5379636486,39.23358044696634,37.20056746336365
2017-02-15 18:08:52.876769,1284623.4640853163,38.89773683205855,35.07717258373108,1191407.3173062638,38.904829252524195,35.266546293247835,791882.5195129879,39.31695364094554,37.23431359950905
2017-02-15 18:09:55.565432,1291144.9655295757,38.88574895954146,35.15350552499991,1196022.2327561243,38.910987935002304,35.34172520517364,802211.1807126069,39.29766692060725,37.29907355974702
2017-02-15 18:10:59.377881,1287458.5464494375,38.898509149300985,35.06881973125106,1191384.5985294594,38.92149331906826,35.248813251995955,794476.9103138299,39.29563003842201,37.216925586309195
2017-02-15 18:12:03.347501,1287225.7816928138,38.87820142679758,35.1407610561231,1192503.6800095155,38.89479999052464,35.29737687817513,798168.3808755595,39.287222254275804,37.27466307006746
2017-02-15 18:13:07.735066,1287229.3890977954,38.81969859143527,35.15065768934994,1190316.3077279117,38.86635772473913,35.31868471008137,794473.981782431,39.281877532704506,37.23694915652926
2017-02-15 18:14:12.167576,1286421.3700194883,38.85898490930052,35.1406738308755,1191372.7576380544,38.91655166045222,35.29004197677625,795538.9491082755,39.28595820246066,37.221182374614486
2017-02-15 18:15:16.069244,1286504.4347278904,38.91624875999016,35.09877611372745,1192017.8172655317,38.95403378213332,35.27122139523778,793653.0776981496,39.326582725767665,37.24517247051924
2017-02-15 18:16:20.629642,1284258.0970550093,38.85221545333681,35.12204640125482,1190803.8056117862,38.90651637468899,35.28570790527308,795525.1067710323,39.31564815530539,37.23597034851258
2017-02-15 18:17:23.347109,1287266.669222623,38.912482348889064,35.14331225318099,1192765.5417771598,38.95486683854518,35.345289904195354,797682.1097444594,39.319719095230184,37.26606268212068
2017-02-15 18:18:27.637704,1286568.7507024528,38.922894272632576,35.10009105277859,1193457.9417636334,38.9541566941743,35.29346296704226,796136.0501423801,39.31675995311718,37.24146635367944
2017-02-15 18:19:31.690346,1284594.9963949956,38.80828702191131,35.071346515878524,1190472.0420265351,38.82693423320531,35.219345734913595,789784.9846126053,39.267175717888016,37.22146295657372
2017-02-15 18:20:36.319663,1285047.7080335186,38.859921443152885,35.17031228304304,1191570.080660821,38.89742349019606,35.32481424633103,796787.7556111573,39.26411074943319,37.25240941174613
2017-02-15 18:21:40.808216,1283119.6018309332,38.88274674769173,35.046648137996094,1191483.7920499102,38.91174572701689,35.206609820063534,792104.5769525019,39.31614540861916,37.1885412019817
2017-02-15 18:22:44.157942,1282699.596722168,38.87511565275025,34.99605936755301,1186933.3601995253,38.896876964770634,35.15300329658328,785828.3261781732,39.304452543142865,37.18994852635621
2017-02-15 18:23:46.971447,1284977.056026879,38.852198638124506,35.0165110470544,1191669.062552699,38.885786707343804,35.26387682474462,794202.8919241352,39.29460715735768,37.21885416338889
2017-02-15 18:24:51.646898,1281358.883861889,38.92433865010219,35.10841163954192,1189828.6858650984,38.94659881935546,35.291551954601374,789482.7683064382,39.34619427754582,37.23451710534686
2017-02-15 18:25:55.836507,1284403.9493559888,38.86267704671184,35.00612035313259,1192550.369580884,38.91101990429769,35.132755159127456,789869.6856735128,39.32307931139461,37.17858101781102
2017-02-15 18:26:58.611045,1290923.1208854425,38.869906086490666,35.03212133142322,1193426.0980105018,38.908265920257065,35.21552855318346,793864.445755237,39.29636483960777,37.19318308129508
2017-02-15 18:28:02.833468,1285897.5199298407,38.91460942231471,35.08391285556292,1195209.9848819142,38.9418440412697,35.231484250676786,793052.9198731555,39.342954972765305,37.23639774044099
2017-02-15 18:29:05.623100,1278292.329169735,38.88847247677481,34.94887911734086,1186904.935953261,38.92507885128443,35.127783480513926,782663.7665849751,39.36181188804309,37.13758461720637
2017-02-15 18:30:08.881498,1276999.1217006368,38.945444947704566,35.04167916618551,1189664.5000712043,38.98128540831264,35.19499163748019,785851.0824844685,39.3427550015057,37.18743073661261
2017-02-15 18:31:12.975554,1277234.06673451,38.86245782485226,34.9931304858477,1188567.3996938434,38.927252973888194,35.12914632875394,783506.7605511674,39.283137499331914,37.14864880454418
2017-02-15 18:32:17.696742,1280100.58250189,38.84995227833279,35.074734110690756,1194567.8229300652,38.870883025242954,35.22904210056924,790588.5723412022,39.29608965826904,37.19209739393468
2017-02-15 18:33:22.223233,1281956.9396264532,38.90789746766812,34.9768757261983,1196545.8194387758,38.936800578324544,35.10518302510895,787796.9973157641,39.32096262334243,37.161741256462825
2017-02-15 18:34:26.480920,1276802.6119347985,38.90736985072796,34.96037393453235,1190363.7915451692,38.939697784134786,35.0992356419738,781256.3171629773,39.31645117598221,37.137219693995256
2017-02-15 18:35:30.652296,1286171.9831979168,38.91231423587792,35.174623120102396,1201779.3062127284,38.93053965488995,35.28790754522361,799070.6221486264,39.33116261173451,37.26327029689876
2017-02-15 18:36:35.212971,1311204.3525084243,38.858919583868584,35.18575582930955,1226395.5197717212,38.866302805024134,35.28335473185037,815329.3045034965,39.25674390377557,37.294985298936936
2017-02-15 18:37:39.365463,1322848.429079784,38.96802847193966,35.355990637707556,1238542.6644800755,38.980701745277315,35.4748262437256,829989.4202545215,39.362628947147634,37.36147976823835
2017-02-15 18:37:39.365463,1322848.429079784,38.96802847193966,35.355990637707556,1238542.6644800755,38.980701745277315,35.4748262437256,829989.4202545215,39.362628947147634,37.36147976823835
2017-02-15 18:38:43.455987,1297550.1440092833,38.84723390157089,35.257239402841996,1217745.1205210644,38.88240713847394,35.35182546080114,809518.9300125049,39.288867308313726,37.3348976593513
2017-02-15 18:39:48.059966,1281599.3744378788,38.943048424042644,35.03746324340364,1202329.8250416063,38.94182479064029,35.15778805008231,791748.0175135524,39.308483417332454,37.194714548922384
2017-02-15 18:40:52.649222,1285850.0100761496,38.819444314977964,35.13580361066376,1204155.8095270346,38.844475160328436,35.25232967392951,795313.164028785,39.27322450567596,37.261448937417924
2017-02-15 18:41:56.966780,1286584.4909212096,38.79629098184496,35.2222467492212,1205014.6089982064,38.843056896421885,35.32648699780969,799193.9616009765,39.26990639091774,37.29181688934001
2017-02-15 18:43:00.932327,1283469.259325381,38.847094225353324,34.99978305765059,1201499.8852703564,38.89302665773718,35.14096565649978,788254.0292195819,39.29759027259706,37.193777967823564
2017-02-15 18:44:05.262755,1291293.3853004277,38.88462133254908,35.33400305958652,1211415.9546965417,38.91662592500833,35.422615070127684,807670.1899903343,39.30954430391395,37.36834578722533
